# timesteps,(%) wins,(%) losses,(%) draws,(%) invalid
312000, 48.0, 15.0, 0.0, 37.0
313000, 36.0, 19.0, 0.0, 45.0
314000, 37.0, 8.0, 0.0, 55.0
315000, 32.0, 22.0, 0.0, 46.0
316000, 40.0, 14.0, 0.0, 46.0
317000, 38.0, 19.0, 0.0, 43.0
318000, 50.0, 14.0, 0.0, 36.0
319000, 46.0, 16.0, 0.0, 38.0
320000, 36.0, 22.0, 0.0, 42.0
321000, 54.0, 18.0, 0.0, 28.0
322000, 46.0, 8.0, 0.0, 46.0
323000, 41.0, 9.0, 0.0, 50.0
324000, 43.0, 13.0, 0.0, 44.0
325000, 53.0, 10.0, 0.0, 37.0
326000, 34.0, 11.0, 0.0, 55.0
327000, 40.0, 12.0, 0.0, 48.0
328000, 42.0, 10.0, 0.0, 48.0
329000, 42.0, 10.0, 0.0, 48.0
330000, 51.0, 10.0, 0.0, 39.0
331000, 44.0, 17.0, 0.0, 39.0
332000, 45.0, 14.0, 0.0, 41.0
333000, 47.0, 16.0, 0.0, 37.0
334000, 39.0, 19.0, 0.0, 42.0
335000, 50.0, 18.0, 0.0, 32.0
336000, 49.0, 16.0, 0.0, 35.0
337000, 41.0, 16.0, 0.0, 43.0
338000, 38.0, 5.0, 0.0, 57.0
339000, 34.0, 15.0, 0.0, 51.0
340000, 43.0, 16.0, 0.0, 41.0
341000, 42.0, 21.0, 0.0, 37.0
342000, 36.0, 20.0, 0.0, 44.0
343000, 48.0, 21.0, 0.0, 31.0
344000, 44.0, 15.0, 0.0, 41.0
345000, 34.0, 18.0, 0.0, 48.0
346000, 41.0, 18.0, 0.0, 41.0
347000, 50.0, 18.0, 0.0, 32.0
348000, 36.0, 21.0, 0.0, 43.0
349000, 41.0, 14.0, 0.0, 45.0
350000, 42.0, 13.0, 0.0, 45.0
351000, 36.0, 19.0, 0.0, 45.0
352000, 45.0, 18.0, 0.0, 37.0
353000, 41.0, 21.0, 0.0, 38.0
354000, 50.0, 15.0, 0.0, 35.0
355000, 42.0, 21.0, 0.0, 37.0
356000, 42.0, 19.0, 0.0, 39.0
357000, 36.0, 13.0, 0.0, 51.0
358000, 37.0, 16.0, 0.0, 47.0
359000, 47.0, 10.0, 0.0, 43.0
360000, 44.0, 15.0, 0.0, 41.0
361000, 41.0, 16.0, 0.0, 43.0
362000, 51.0, 7.0, 0.0, 42.0
363000, 51.0, 17.0, 0.0, 32.0
364000, 42.0, 16.0, 0.0, 42.0
365000, 34.0, 21.0, 0.0, 45.0
366000, 39.0, 14.0, 0.0, 47.0
367000, 50.0, 18.0, 0.0, 32.0
368000, 50.0, 12.0, 0.0, 38.0
369000, 41.0, 21.0, 0.0, 38.0
370000, 46.0, 16.0, 0.0, 38.0
371000, 42.0, 11.0, 0.0, 47.0
372000, 40.0, 13.0, 0.0, 47.0
373000, 41.0, 15.0, 0.0, 44.0
374000, 46.0, 12.0, 0.0, 42.0
375000, 48.0, 18.0, 0.0, 34.0
376000, 50.0, 15.0, 0.0, 35.0
377000, 51.0, 9.0, 0.0, 40.0
378000, 43.0, 17.0, 0.0, 40.0
379000, 49.0, 17.0, 0.0, 34.0
380000, 40.0, 17.0, 0.0, 43.0
381000, 45.0, 21.0, 0.0, 34.0
382000, 44.0, 17.0, 0.0, 39.0
383000, 49.0, 18.0, 0.0, 33.0
384000, 39.0, 15.0, 0.0, 46.0
385000, 48.0, 26.0, 0.0, 26.0
386000, 35.0, 19.0, 0.0, 46.0
387000, 45.0, 13.0, 0.0, 42.0
388000, 44.0, 17.0, 0.0, 39.0
389000, 45.0, 16.0, 0.0, 39.0
390000, 47.0, 18.0, 0.0, 35.0
391000, 45.0, 13.0, 0.0, 42.0
392000, 42.0, 13.0, 0.0, 45.0
393000, 44.0, 7.0, 0.0, 49.0
394000, 46.0, 17.0, 0.0, 37.0
395000, 40.0, 18.0, 0.0, 42.0
